filename,artist,title,style,genre,date
7906.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Artist' Bookplate,Art Nouveau (Modern),illustration,
64104.jpg,9ff3c894ca7df0a9ed19d08f1634e074,Illustration for Down-Adown-Derry,Art Nouveau (Modern),illustration,
19136.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Count Valmont,Art Nouveau (Modern),portrait,1896
29133.jpg,d8a3c897c506be7de91d8f892f14f934,Les Quat Pattes  ,Art Nouveau (Modern),illustration,1891.0
80782.jpg,1950e9aa6ad878bc2a330880f77ae5a1,"Costume design for ballet ""Tricorne""",Art Nouveau (Modern),design,1917
18890.jpg,d8a3c897c506be7de91d8f892f14f934,Laundresses are carrying linnen ,Art Nouveau (Modern),illustration,1898.0
48935.jpg,d8a3c897c506be7de91d8f892f14f934,Rachout Des Arabes  ,Art Nouveau (Modern),illustration,1905.0
7512.jpg,d8a3c897c506be7de91d8f892f14f934,Trottin Sous La Pluie ,Art Nouveau (Modern),illustration,1898.0
77560.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Cinesias Entreating Myrrhina to Coition,Art Nouveau (Modern),genre painting,
3401.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Mirror of Music,Art Nouveau (Modern),design,
72805.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
2752.jpg,b874a616affcb766bb0e7a4f2a0803f0,Temptation,Art Nouveau (Modern),design,
100579.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
79997.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Solveig,Art Nouveau (Modern),design,1912
62584.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Hamlet,Art Nouveau (Modern),poster,1899
17200.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Vitrage,Art Nouveau (Modern),religious painting,1929
80858.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
13281.jpg,46200eee40e22039aef7a5944bb445c9,Design for the anniversary stamp with Austrian Emperor Francis I,Art Nouveau (Modern),design,1908
40325.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
93993.jpg,7c98b429a2bb61258b16b080a91eb07a,"Décor de la salle à manger (House for an art lover, Glasgow) ",Art Nouveau (Modern),design,1901.0
89790.jpg,7c98b429a2bb61258b16b080a91eb07a,"Décor de la salle à manger (House for an art lover, Glasgow) ",Art Nouveau (Modern),design,1901.0
27573.jpg,7c98b429a2bb61258b16b080a91eb07a,"Décor de la salle à manger (House for an art lover, Glasgow) ",Art Nouveau (Modern),design,1901.0
31576.jpg,7c98b429a2bb61258b16b080a91eb07a,"Décor de la salle à manger (House for an art lover, Glasgow) ",Art Nouveau (Modern),design,1901.0
4192.jpg,7c98b429a2bb61258b16b080a91eb07a,"Décor de la salle à manger (House for an art lover, Glasgow) ",Art Nouveau (Modern),design,1901.0
72856.jpg,7c98b429a2bb61258b16b080a91eb07a,"Décor de la salle à manger (House for an art lover, Glasgow) ",Art Nouveau (Modern),design,1901.0
57358.jpg,7c98b429a2bb61258b16b080a91eb07a,"Décor de la salle à manger (House for an art lover, Glasgow) ",Art Nouveau (Modern),design,1901.0
87122.jpg,7c98b429a2bb61258b16b080a91eb07a,"Décor de la salle à manger (House for an art lover, Glasgow) ",Art Nouveau (Modern),design,1901.0
11175.jpg,7c98b429a2bb61258b16b080a91eb07a,"Décor de la salle à manger (House for an art lover, Glasgow)",Art Nouveau (Modern),design,1901.0
16938.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
8374.jpg,39c465a1d078121873a31807ce9dc2ed,Blossoming flower-shaped decorative goblet ,Art Nouveau (Modern),design,1907.0
65069.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
80018.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
30928.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
99067.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
345.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
101183.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
52363.jpg,1218cd72eae00588536b91d095fe2bf3,La primavera che perennemente si rinnova (dettaglio),Art Nouveau (Modern),allegorical painting,
64215.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
98068.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
29497.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
12200.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
2176.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
78155.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
89060.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
76204.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
90329.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
18165.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Moet and Chandon White Star,Art Nouveau (Modern),poster,1899
46706.jpg,d8a3c897c506be7de91d8f892f14f934,A La Trinite ,Art Nouveau (Modern),illustration,1893.0
16626.jpg,39c465a1d078121873a31807ce9dc2ed,"Untitled (Bodrum, Turkey)",Art Nouveau (Modern),marina,
19949.jpg,d8a3c897c506be7de91d8f892f14f934,A la Goutt-d'Or ,Art Nouveau (Modern),illustration,
93300.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
72988.jpg,9a85697fd693e11f87846ebc70c00227,Hope II,Art Nouveau (Modern),allegorical painting,1908
70200.jpg,d8a3c897c506be7de91d8f892f14f934,Buvons du Lait,Art Nouveau (Modern),illustration,
6715.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
21092.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
70984.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Bénédictine,Art Nouveau (Modern),advertisement,1898
37238.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Morning Star,Art Nouveau (Modern),allegorical painting,1902
78852.jpg,d8a3c897c506be7de91d8f892f14f934,Chanson du Roy et de la Reine,Art Nouveau (Modern),illustration,
1409.jpg,1e8267251976e6f3b771b00f32c5798b,Vorstadt,Art Nouveau (Modern),cityscape,1914
19398.jpg,39c465a1d078121873a31807ce9dc2ed,A Wooded Landscape in Three Panels ,Art Nouveau (Modern),design,1905.0
53109.jpg,46200eee40e22039aef7a5944bb445c9,Design for the Anniversary Stamp with Austrian Emperor Joseph II,Art Nouveau (Modern),design,1908
48690.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Poor Folk by Dostoievsky,Art Nouveau (Modern),design,
16076.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Hail and farewell,Art Nouveau (Modern),genre painting,
67426.jpg,897c5e2d98eb1a333d1a0b04445883fc,Tales of Mystery and Imagination by Edgar Allan Poe,Art Nouveau (Modern),illustration,1923
42506.jpg,fbf1ac1a72a08aada0881f372b01df23,Untitled,Art Nouveau (Modern),caricature,
43051.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Messalina returning homel,Art Nouveau (Modern),illustration,
18838.jpg,c3c930d8b6016743eac6d772c51acd8c,Portrait of  Julia Parthenis,Art Nouveau (Modern),portrait,c.1914
95367.jpg,9a85697fd693e11f87846ebc70c00227,Church in Unterach on the Attersee,Art Nouveau (Modern),cityscape,1916
5841.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,The Samaritan,Art Nouveau (Modern),poster,1897
53625.jpg,1e8267251976e6f3b771b00f32c5798b,Portrait of Gerti Schiele,Art Nouveau (Modern),portrait,1909
12593.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Miss May Belfort welcoming,Art Nouveau (Modern),sketch and study,1895
5819.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Portrait of Vera Fokine,Art Nouveau (Modern),portrait,
51230.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of the Artist`s Brother with Hat,Art Nouveau (Modern),portrait,1888
19171.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French poet Pierre Quillard ,Art Nouveau (Modern),portrait,1896
11014.jpg,9a85697fd693e11f87846ebc70c00227,Houses at Unterach on the Attersee,Art Nouveau (Modern),cityscape,c.1916
280.jpg,9a85697fd693e11f87846ebc70c00227,Farmhouse with Birch Trees,Art Nouveau (Modern),landscape,1903
89683.jpg,1e8267251976e6f3b771b00f32c5798b,"Summer Landscape, Krumau",Art Nouveau (Modern),cityscape,1917
76304.jpg,baa3e6fec49e7eba24e23a8685c22955,Old Sundborn Church,Art Nouveau (Modern),landscape,c.1895
852.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Medea,Art Nouveau (Modern),poster,1898
86073.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Solveig's mother,Art Nouveau (Modern),design,1912
10518.jpg,9a85697fd693e11f87846ebc70c00227,"Apple Tree, I",Art Nouveau (Modern),landscape,c.1912
87614.jpg,baa3e6fec49e7eba24e23a8685c22955,Detail Of Christmas Eve,Art Nouveau (Modern),still life,1906
25790.jpg,2cd87bc71a43270dc7ce0917f6f6d980,A Child at its Mother's Bed,Art Nouveau (Modern),genre painting,
24435.jpg,45f4183820ce1fa775f8a27d3120aad6,"Sketch for Glinka's opera ""Ivan Susanin"". Warriors",Art Nouveau (Modern),design,1944
72654.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Birches,Art Nouveau (Modern),landscape,1905
2028.jpg,39c465a1d078121873a31807ce9dc2ed,Veduta di osyster bay ,Art Nouveau (Modern),design,1908.0
84682.jpg,1218cd72eae00588536b91d095fe2bf3,La primavera che perennemente si rinnova,Art Nouveau (Modern),allegorical painting,1914.0
22614.jpg,79bdcfa4ad167a9b9bc9bc9723d8e7e5,Laplanders in snowstorm ,Art Nouveau (Modern),genre painting,1905.0
29922.jpg,2cd87bc71a43270dc7ce0917f6f6d980,At The Relton Arms,Art Nouveau (Modern),design,
87346.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Japan (odalisque) ,Art Nouveau (Modern),nude painting (nu),1916
11189.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,India ,Art Nouveau (Modern),nude painting (nu),1916
82410.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,India,Art Nouveau (Modern),nude painting (nu),1916
13083.jpg,0eeac4ecff259dc515be795e1a76019a,Fontanka,Art Nouveau (Modern),cityscape,1916.0
87167.jpg,d8a3c897c506be7de91d8f892f14f934,La Poupee ,Art Nouveau (Modern),illustration,
14836.jpg,0eeac4ecff259dc515be795e1a76019a,Still Life with Pheasant,Art Nouveau (Modern),still life,1914.0
19636.jpg,0eeac4ecff259dc515be795e1a76019a,Christmas tree bargain,Art Nouveau (Modern),genre painting,1918.0
49830.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,"The Ambassadors, People Chics",Art Nouveau (Modern),genre painting,1893
101991.jpg,0eeac4ecff259dc515be795e1a76019a,Introduction. Picture from the magazine Vampire,Art Nouveau (Modern),illustration,1905.0
97133.jpg,0eeac4ecff259dc515be795e1a76019a,Trinity Day,Art Nouveau (Modern),genre painting,1920.0
59913.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Siam ,Art Nouveau (Modern),nude painting (nu),1916
33373.jpg,0eeac4ecff259dc515be795e1a76019a,Self Portrait ,Art Nouveau (Modern),self-portrait,1912.0
15704.jpg,300c247c7a4d15b038983f91b1f837e2,Dance of Death,Art Nouveau (Modern),genre painting,1896.0
20091.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Turkey (Two odalisques) ,Art Nouveau (Modern),nude painting (nu),1916
87128.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Art nouveau color lithograph poster showing a seated woman clasping the hand of a Native American,Art Nouveau (Modern),poster,1903
4247.jpg,0eeac4ecff259dc515be795e1a76019a,Bathing,Art Nouveau (Modern),genre painting,1921.0
15087.jpg,0eeac4ecff259dc515be795e1a76019a,The Harvest ,Art Nouveau (Modern),genre painting,1914.0
53383.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Mademoiselle de Maupin,Art Nouveau (Modern),portrait,
31231.jpg,0eeac4ecff259dc515be795e1a76019a,Joining Kazan to Russia. Allegory,Art Nouveau (Modern),allegorical painting,1913.0
92085.jpg,062244b785e58518f2f189329633c59e,"Sketch for the spectacle, Honor and Revenge, by Fiodor Sollogub",Art Nouveau (Modern),design,1908.0
91049.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Title page and key monogram of The Mountain Lover,Art Nouveau (Modern),design,
61486.jpg,9a85697fd693e11f87846ebc70c00227,Minerva or Pallas Athena,Art Nouveau (Modern),mythological painting,1898
95415.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,The brawl at the scene or cafe,Art Nouveau (Modern),caricature,1892
17498.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Girl From The Farm,Art Nouveau (Modern),design,
49610.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Front Cover,Art Nouveau (Modern),design,
23733.jpg,2cd87bc71a43270dc7ce0917f6f6d980,At the First Coner,Art Nouveau (Modern),design,
50972.jpg,0eeac4ecff259dc515be795e1a76019a,Autumn in the province. Teatime,Art Nouveau (Modern),cityscape,1926.0
75582.jpg,062244b785e58518f2f189329633c59e,Concert Poster,Art Nouveau (Modern),poster,
50431.jpg,0eeac4ecff259dc515be795e1a76019a,Moscow. Introduction. Picture from the magazine Vampire,Art Nouveau (Modern),illustration,1906.0
28783.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of Madame Hasen,Art Nouveau (Modern),portrait,1908
102239.jpg,8fc27c0692da2bccf57cdea68129db00,Sea. Stones.,Art Nouveau (Modern),landscape,1902.0
70526.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Conquest of Kazan,Art Nouveau (Modern),history painting,1914
41780.jpg,bf1d0c9118c5c4d6973bfeb5d7657d83,Portrait of Elizabeth Sherman Cameron,Art Nouveau (Modern),portrait,1900
19869.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Withered Spring,Art Nouveau (Modern),illustration,
47590.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Jane Avril,Art Nouveau (Modern),poster,1893
56333.jpg,fbf1ac1a72a08aada0881f372b01df23,"Capa ""ABC",Art Nouveau (Modern),caricature,1923.0
38641.jpg,d8a3c897c506be7de91d8f892f14f934,Portrait of a Young Woman  ,Art Nouveau (Modern),portrait,1897.0
71960.jpg,d8a3c897c506be7de91d8f892f14f934,A Montparnasse,Art Nouveau (Modern),illustration,1884.0
52760.jpg,769fd20b5a94abceedf78a99a71c1134,Istar Ida Rubinstein as Istar  ,Art Nouveau (Modern),design,1924.0
64011.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Shchegolikha,Art Nouveau (Modern),design,1912
35642.jpg,d8a3c897c506be7de91d8f892f14f934,Marche Des Bicyclistes,Art Nouveau (Modern),illustration,1895.0
98369.jpg,f98099661e99898b46a8bcd0f2908116,Last Supper,Art Nouveau (Modern),religious painting,
74156.jpg,8fc27c0692da2bccf57cdea68129db00,Academy of Arts,Art Nouveau (Modern),cityscape,
29653.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Englishman at the Moulin Rouge,Art Nouveau (Modern),genre painting,1892
21119.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,"They Cha U Kao, Chinese Clown, Seated",Art Nouveau (Modern),portrait,1896
74897.jpg,296186b92184ecb968798bc6d6029067,Girl on a red carpet,Art Nouveau (Modern),genre painting,1912.0
67818.jpg,45f4183820ce1fa775f8a27d3120aad6,"Sketch for Glinka's opera ""Ivan Susanin"". Old woman in the house Susanin",Art Nouveau (Modern),design,1944
58459.jpg,0eeac4ecff259dc515be795e1a76019a,Buremetr,Art Nouveau (Modern),design,1926.0
26699.jpg,769fd20b5a94abceedf78a99a71c1134,Portrait of Boris Nikolayevich Bugaev (Andrey Bely),Art Nouveau (Modern),portrait,1905.0
102783.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Peasant Woman (with rocker) ,Art Nouveau (Modern),portrait,1917
65219.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,"Study of scene design for ""Fuente Ovehuna""",Art Nouveau (Modern),design,1912
103116.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Girl,Art Nouveau (Modern),design,1913
41905.jpg,d8a3c897c506be7de91d8f892f14f934,Le Chat Enerve,Art Nouveau (Modern),animal painting,
28829.jpg,f98099661e99898b46a8bcd0f2908116,Egypt Receives the Light,Art Nouveau (Modern),religious painting,
16808.jpg,82665201c4108381d854740ddcb86e67,Illustration to the novel Daphnis and Chloe 4,Art Nouveau (Modern),illustration,1930
75311.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,"Woman Fastening a Corset them, Passing Conquest",Art Nouveau (Modern),genre painting,1896
11932.jpg,db1318d32df7428076e03513ebf762bb,Decoration,Art Nouveau (Modern),design,c.1907
11265.jpg,062244b785e58518f2f189329633c59e,Crane,Art Nouveau (Modern),illustration,1900.0
36369.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Cartwheel,Art Nouveau (Modern),genre painting,1893
86674.jpg,82665201c4108381d854740ddcb86e67,Magic Garden (Night Vision),Art Nouveau (Modern),symbolic painting,1914
70743.jpg,8fc27c0692da2bccf57cdea68129db00,View on the Neva River and the Stock Exchange Building from the Trinity Bridge,Art Nouveau (Modern),cityscape,1926.0
67328.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Stéphane Mallarmé,Art Nouveau (Modern),portrait,c.1925
60851.jpg,baa3e6fec49e7eba24e23a8685c22955,November,Art Nouveau (Modern),genre painting,1882
45821.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French writer and poet Adolphe Retté ,Art Nouveau (Modern),portrait,1898
72239.jpg,baa3e6fec49e7eba24e23a8685c22955,October (The Pumpkins),Art Nouveau (Modern),genre painting,
47974.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Chatelaine (The Tocsin),Art Nouveau (Modern),genre painting,1895
66392.jpg,f98099661e99898b46a8bcd0f2908116,Dream,Art Nouveau (Modern),symbolic painting,
84187.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,"Study for painting ""Canvas whitening"" ",Art Nouveau (Modern),sketch and study,1917
101112.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Haido,Art Nouveau (Modern),genre painting,1893
29622.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Salome,Art Nouveau (Modern),religious painting,1897
54606.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Beauty and the Beast The Bezique,Art Nouveau (Modern),sketch and study,1895
1271.jpg,498a3471e49b3b93ecf21cda90b150b0,Illustration. 'Fairy Tales: Teremok. Mizgir'.,Art Nouveau (Modern),illustration,1910.0
65833.jpg,769fd20b5a94abceedf78a99a71c1134,Fantasy on modern costume (atalanta),Art Nouveau (Modern),design,1912.0
91069.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Street Scene,Art Nouveau (Modern),genre painting,1895
19188.jpg,1e8267251976e6f3b771b00f32c5798b,House with Drying Laundry,Art Nouveau (Modern),cityscape,1917
47069.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Portrait of Boris Serebryakov ,Art Nouveau (Modern),portrait,c.1905
91113.jpg,1e8267251976e6f3b771b00f32c5798b,Setting Sun,Art Nouveau (Modern),landscape,1913
3137.jpg,9ff3c894ca7df0a9ed19d08f1634e074,Illus. for A Little Boy Lost by Hudson,Art Nouveau (Modern),illustration,1920.0
100600.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,"At the Moulin Rouge, La Goulue with Her Sister",Art Nouveau (Modern),genre painting,1892
25028.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Salon in the Rue des Moulins,Art Nouveau (Modern),genre painting,1894
69715.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French writer Auguste Villiers de l'Isle-Adam,Art Nouveau (Modern),portrait,1898
11709.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Motograph,Art Nouveau (Modern),genre painting,1898
33961.jpg,0eeac4ecff259dc515be795e1a76019a,Under Honey's Harmonica,Art Nouveau (Modern),poster,1927.0
30461.jpg,baa3e6fec49e7eba24e23a8685c22955,Mother and Daughter,Art Nouveau (Modern),genre painting,1903
50058.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Pierrot,Art Nouveau (Modern),illustration,
22954.jpg,f44205b1eb2de981de766e0688f8cbac,Pancake Parsley,Art Nouveau (Modern),genre painting,c.1915
53135.jpg,79bdcfa4ad167a9b9bc9bc9723d8e7e5,I fara för sälar ,Art Nouveau (Modern),illustration,1906.0
82921.jpg,f98099661e99898b46a8bcd0f2908116,Fin,Art Nouveau (Modern),genre painting,
48291.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Bartender,Art Nouveau (Modern),genre painting,1900
84345.jpg,9d16e5d57533dfcb6d9496fcbd51d81d,Shivering Girl with a Blue Ring,Art Nouveau (Modern),portrait,
50817.jpg,1e8267251976e6f3b771b00f32c5798b,Woodland Prayer,Art Nouveau (Modern),symbolic painting,1915
1083.jpg,d8a3c897c506be7de91d8f892f14f934,Le Rayon de Soleil ,Art Nouveau (Modern),illustration,
21116.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,The Moon,Art Nouveau (Modern),allegorical painting,
40137.jpg,0eeac4ecff259dc515be795e1a76019a,Merchant's yard,Art Nouveau (Modern),genre painting,1921.0
11054.jpg,0eeac4ecff259dc515be795e1a76019a,A young merchant's wife in the a checkered scarf,Art Nouveau (Modern),portrait,1919.0
19054.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Portrait of E.M. Edwards ,Art Nouveau (Modern),portrait,1912
34196.jpg,b874a616affcb766bb0e7a4f2a0803f0,Unknown,Art Nouveau (Modern),design,
86844.jpg,0eeac4ecff259dc515be795e1a76019a,Picnic,Art Nouveau (Modern),genre painting,1920.0
75427.jpg,1e8267251976e6f3b771b00f32c5798b,Houses with Laundry (Seeburg),Art Nouveau (Modern),cityscape,1914
93513.jpg,45f4183820ce1fa775f8a27d3120aad6,"Sketch for Glinka's opera ""Ivan Susanin"". Guest",Art Nouveau (Modern),design,1944
85215.jpg,f98099661e99898b46a8bcd0f2908116,Pilate's court,Art Nouveau (Modern),religious painting,
58763.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Archfoe,Art Nouveau (Modern),poster,1914
1814.jpg,d8a3c897c506be7de91d8f892f14f934,Au Bois de Boulogne,Art Nouveau (Modern),illustration,1890.0
97449.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,At the Nouveau Cirque the Dancer and Five Stuffed Shirts,Art Nouveau (Modern),genre painting,1891
24230.jpg,2ffce49258565705f6d787d504675ece,Simplicissimus magazine,Art Nouveau (Modern),illustration,1896.0
43422.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,At the Concert,Art Nouveau (Modern),genre painting,1896
93384.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait of French writer André Gide ,Art Nouveau (Modern),portrait,1898
41980.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Kneeling warriors (Study of murals for the chapel in Pskov),Art Nouveau (Modern),religious painting,1914
9778.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,"Portrait of E. Solntseva, sister of artist ",Art Nouveau (Modern),portrait,1914
60926.jpg,baa3e6fec49e7eba24e23a8685c22955,Lisbeth reading,Art Nouveau (Modern),genre painting,1904
1866.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Self-portait,Art Nouveau (Modern),self-portrait,
47377.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Foreign lords,Art Nouveau (Modern),genre painting,1907
46891.jpg,d8a3c897c506be7de91d8f892f14f934,Cat's paw in blurring motion,Art Nouveau (Modern),animal painting,1898.0
25555.jpg,0eeac4ecff259dc515be795e1a76019a,Country journey,Art Nouveau (Modern),genre painting,1918.0
97828.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Dancer Adjusting Her Tights,Art Nouveau (Modern),genre painting,1890
23946.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Miss May Belfort,Art Nouveau (Modern),portrait,1895
44697.jpg,9a85697fd693e11f87846ebc70c00227,The Old Burgtheater,Art Nouveau (Modern),genre painting,1889
45157.jpg,0eeac4ecff259dc515be795e1a76019a,Holiday in the countryside,Art Nouveau (Modern),genre painting,1917.0
102572.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The journal white (poster),Art Nouveau (Modern),poster,1896
96170.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,The painting of the western wall of the chapel of St. Anastasia,Art Nouveau (Modern),religious painting,1913
76672.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Portrait of Eugene Serebryakov ,Art Nouveau (Modern),portrait,1909
88997.jpg,1e8267251976e6f3b771b00f32c5798b,Windows (Facade of a House),Art Nouveau (Modern),cityscape,1914
66488.jpg,39c465a1d078121873a31807ce9dc2ed,Tulip vase with devided mouth ,Art Nouveau (Modern),design,1913.0
50764.jpg,855baacfb3c92bca6700accbac624378,Delft Salad Oil,Art Nouveau (Modern),design,1893
83552.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Portrait of Olga Konstantinovna Lancere ,Art Nouveau (Modern),portrait,1910
44991.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,M. Praince,Art Nouveau (Modern),portrait,1893
86366.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Babylon German by Victor Joze,Art Nouveau (Modern),poster,c.1894
26063.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,House of cards ,Art Nouveau (Modern),genre painting,1919
94785.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,They Woman with a Tub,Art Nouveau (Modern),genre painting,1896
58942.jpg,876ba31e1730d722b176ac6e3bccd569,Venice,Art Nouveau (Modern),cityscape,1924.0
