filename,artist,title,style,genre,date
5299.jpg,bc3c45adfb9848a8b5ce12ec39f4d240,The Matyr of the Solway,Romanticism,portrait,1871.0
73550.jpg,3a320926ef941d53716127548523450c,Sunset Seen from a Beach with Breakwater,Romanticism,sketch and study,1845
56411.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Black grouse,Neo-Romanticism,landscape,1900.0
35496.jpg,da9ab2081b197129eeb91477d239be00,"Morn, Noon, Eve, Night ",Neo-Romanticism,allegorical painting,1891.0
53438.jpg,059d590e174c545474f0fedcc126ce4c,Copy of the Head of St Ursula from Carpaccio ,Romanticism,sketch and study,1877.0
7935.jpg,4bceabbe457e9980b436c0ccba79501c,Portrait of a Young Man ,Romanticism,portrait,1853.0
97601.jpg,d09f796f2b0aa11dffc88badd9806119,Lake Maggiore in the Evening,Romanticism,landscape,1858
23113.jpg,d09f796f2b0aa11dffc88badd9806119,Alexander II Crossing the Danube,Romanticism,landscape,1878
53881.jpg,916dbdfaa7fa74cc1172a93fe37f3fc8,"Zuiderhavendijk, Enkhuizen",Romanticism,cityscape,
427.jpg,3cc9a44380296d93e68b71a27643c25f,Interior with Two Women and a Child,Romanticism,portrait,
13778.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Hjemover,Neo-Romanticism,mythological painting,
10799.jpg,916dbdfaa7fa74cc1172a93fe37f3fc8,View on Heerengracht in Amsterdam,Romanticism,cityscape,
47033.jpg,c8b8309d0adf15bd814701ee47de640c,"Bamburgh Castle, Northumberland",Romanticism,landscape,1799.0
97982.jpg,3a320926ef941d53716127548523450c,Coast Scene,Romanticism,sketch and study,1845
77969.jpg,3a320926ef941d53716127548523450c,Portsmouth,Romanticism,marina,
91158.jpg,8ff5ef922799642f2e54bc362ba73754,The Quilting Frolic,Romanticism,genre painting,1813.0
6974.jpg,acd9b34941d5485b6ffcf6836e07149f,Tree by the brook,Romanticism,landscape,c.1831
80676.jpg,5f766392b0bb21a9a771c4675efccd5f,Madonna,Romanticism,religious painting,
62241.jpg,5f766392b0bb21a9a771c4675efccd5f,Maria Magdalene,Romanticism,religious painting,
58706.jpg,5f766392b0bb21a9a771c4675efccd5f,Fatherhood,Romanticism,religious painting,
31359.jpg,c8b8309d0adf15bd814701ee47de640c,"Guisborough Priory, Yorkshire",Romanticism,cityscape,1801.0
41792.jpg,c8b8309d0adf15bd814701ee47de640c,The River Tweed near Kelso,Romanticism,landscape,1800.0
46866.jpg,916dbdfaa7fa74cc1172a93fe37f3fc8,Weeshuis in Enkhuizen,Romanticism,cityscape,
92693.jpg,6e2b9ca992057cee4e1e446f70959662,Portrait of O. P. Ferzen on a Donkeyback,Romanticism,portrait,1835
42530.jpg,315e56b8704c891d56078e7dafb6a39e,Lofoten Island,Romanticism,marina,1895
79603.jpg,3a320926ef941d53716127548523450c,"The Battle of Fort Rock, Val d'Aoste, Piedmont",Romanticism,battle painting,1815
91512.jpg,1c5808517b3b9560b277eaae7adfabfc,Family portrait of counts Morkovs,Romanticism,portrait,1813
68532.jpg,83e9823eb4868ca162fd3b7adff70096,Eléphant,Romanticism,genre painting,
95236.jpg,1c5808517b3b9560b277eaae7adfabfc,Grouse and Bullfinch. Study,Romanticism,sketch and study,1820
96373.jpg,18f16730ca9e273f2a9064086f851365,The Road across the Common,Romanticism,landscape,1853.0
19132.jpg,4c313b70eecd9d3379209acc93d8620a,Scene in Normandy,Romanticism,landscape,c.1823
16967.jpg,b524de8260b478d0bfb81edc0128cfab,Portrait of the artist`s four children,Romanticism,portrait,1879.0
51390.jpg,760e4eabd639621a3f81dabd57261139,Pygmalion,Romanticism,sketch and study,
48142.jpg,4bceabbe457e9980b436c0ccba79501c,The Flight Out of Egypt ,Romanticism,religious painting,1850.0
66182.jpg,059d590e174c545474f0fedcc126ce4c,"St. George, detail ",Romanticism,sketch and study,1872.0
6363.jpg,3cc9a44380296d93e68b71a27643c25f,The Temptation of St. Anthony,Romanticism,religious painting,c.1870
85371.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Krigen Mellom Froskene Og Musene 03,Neo-Romanticism,illustration,1885.0
53065.jpg,d09f796f2b0aa11dffc88badd9806119,View of Tiflis,Romanticism,landscape,1869
39979.jpg,c40ba5d53da9a659b4205311fd9a0f16,Percival Delivering Belisane from the Enchantment of Urma,Romanticism,literary painting,1783.0
135.jpg,3a320926ef941d53716127548523450c,"Sunrise, Whiting Fishing at Margate",Romanticism,marina,
38055.jpg,916dbdfaa7fa74cc1172a93fe37f3fc8,Marketview with cityhall Woerden,Romanticism,cityscape,
49835.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Krigen Mellom Froskene Og Musene 08,Neo-Romanticism,illustration,1885.0
63420.jpg,3a320926ef941d53716127548523450c,"Mont Blanc from Fort Roch, Val D'Aosta",Romanticism,landscape,
5.jpg,e60882af79cababb03ddfa980a75448c,Accuse the Time,Romanticism,capriccio,1812
28094.jpg,916dbdfaa7fa74cc1172a93fe37f3fc8,Walenkerk Haarlem,Romanticism,cityscape,
15253.jpg,18f16730ca9e273f2a9064086f851365,"Beckenham Church, Kent ",Romanticism,interior,1842.0
60717.jpg,760e4eabd639621a3f81dabd57261139,Love Among the Ruins,Romanticism,genre painting,1894
1506.jpg,c8b8309d0adf15bd814701ee47de640c,A Thatched Cottage among Trees,Romanticism,landscape,1802.0
48577.jpg,916dbdfaa7fa74cc1172a93fe37f3fc8,Church in Zaltbommel ,Romanticism,cityscape,
12848.jpg,18f16730ca9e273f2a9064086f851365,A Country Scene,Romanticism,landscape,
17601.jpg,4bceabbe457e9980b436c0ccba79501c,The Fairy Feller's Master-Stroke ,Romanticism,literary painting,1864.0
17393.jpg,4bceabbe457e9980b436c0ccba79501c,Wandering Musicians,Romanticism,genre painting,
21211.jpg,d09f796f2b0aa11dffc88badd9806119,Constantinople Sunset,Romanticism,cityscape,1899
41427.jpg,ea2beb11e25ec317263983dbdd6de81e,"Norham Castle, on the River Tweed (after Joseph Mallord William Turner) ",Romanticism,,1824.0
92442.jpg,3a320926ef941d53716127548523450c,Melrose Abbey,Romanticism,cityscape,
30170.jpg,345dc3f45c95d3fe04f8c192cc8ed8d2,Elbschiff in early morning fog,Romanticism,landscape,
59010.jpg,d09f796f2b0aa11dffc88badd9806119,Frozen Bosphorus Under Snow,Romanticism,marina,1874
47279.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,A Famous Cause,Romanticism,genre painting,
82248.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Fairy dream,Neo-Romanticism,mythological painting,1909.0
91255.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,The Printing of the Bible of Kralice in Ivancice,Romanticism,genre painting,1914
78969.jpg,358474690052f63f9107c823b7a61686,Portrait of Konstantin Batyushkov,Romanticism,portrait,1815
30032.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Thou Rose of all the Roses,Romanticism,portrait,
50748.jpg,18f16730ca9e273f2a9064086f851365,River Scene with Boys Fishing,Romanticism,cloudscape,
59147.jpg,d09f796f2b0aa11dffc88badd9806119,View of Tiflis,Romanticism,cityscape,1868
35227.jpg,0d138ffcc570102982abc5b16d398107,John Ruskin's dead chick,Romanticism,still life,
103108.jpg,3a320926ef941d53716127548523450c,Riders on a Beach,Romanticism,sketch and study,1835
34270.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Poetry,Romanticism,allegorical painting,1879
73588.jpg,161364b5f7d16253286af542af2b8e98,Head of a Man ,Romanticism,sketch and study,1827.0
41767.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Gamle Joergen Rod,Neo-Romanticism,genre painting,
66550.jpg,3cbb44e1535a883c98f70588daf6163f,La Petra Camara ,Romanticism,genre painting,1854.0
52194.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,The Coronation of the Serbian Tsar Stepan Dusan as East Roman Emperor,Romanticism,genre painting,1926
31664.jpg,d09f796f2b0aa11dffc88badd9806119,Bay of Naples,Romanticism,landscape,1845
101550.jpg,da9ab2081b197129eeb91477d239be00,The Renaissance of Venus ,Neo-Romanticism,illustration,1877.0
82292.jpg,18f16730ca9e273f2a9064086f851365,A Railway Engine,Romanticism,landscape,
74723.jpg,129349585c3d1f312535b6619fc36bf7,Cup of Honey,Romanticism,portrait,c.1910
47576.jpg,916dbdfaa7fa74cc1172a93fe37f3fc8,Vleeschhal and Grote Kerk in Haarlem,Romanticism,cityscape,
88848.jpg,d2a12d1486da7fdfeb74b488075cf1f6,The Voyage of Life: Old Age (detail),Romanticism,cloudscape,
86955.jpg,18f16730ca9e273f2a9064086f851365,Moorland Road ,Romanticism,landscape,1851.0
18969.jpg,129349585c3d1f312535b6619fc36bf7,"Volkov's Family. Group Portrait of M.S.Volkov, S.N.Volkova and S.M.Volkov-Manzei",Romanticism,portrait,c.1890
91716.jpg,358474690052f63f9107c823b7a61686,Equestrian portrait of Alexander I,Romanticism,portrait,1820
5563.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,An Exedra,Romanticism,genre painting,1869
81383.jpg,925aa369b0793b82b0c79df590b98832,"Foord Rd Mill, Folkestone",Romanticism,landscape,1833
82615.jpg,3cc9a44380296d93e68b71a27643c25f,Landscape with fountain,Romanticism,landscape,1867
99337.jpg,358474690052f63f9107c823b7a61686,Self-portrait,Romanticism,self-portrait,1809
13989.jpg,f0a7225cf9ce5efc830cdaeb4424c9e7,Three Women Plucking Mandrakes,Romanticism,genre painting,
45230.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Gate I Krageroe,Neo-Romanticism,cityscape,
89244.jpg,d09f796f2b0aa11dffc88badd9806119,Crimean Tartars on the Sea Shore,Romanticism,landscape,1850
33199.jpg,c8b8309d0adf15bd814701ee47de640c,"The Ruins of the Emperor Julian's Baths, Hôtel de Cluny, Paris",Romanticism,cityscape,1802.0
25075.jpg,d2a12d1486da7fdfeb74b488075cf1f6,The Voyage of Life: Old Age,Romanticism,allegorical painting,1842
47089.jpg,18f16730ca9e273f2a9064086f851365,Calais. Hôtel de Guise ,Romanticism,cityscape,1832.0
58924.jpg,3a320926ef941d53716127548523450c,"Norham Castle, Sunrise",Romanticism,landscape,c.1845
7194.jpg,d2a12d1486da7fdfeb74b488075cf1f6,The Voyage of Life: Youth,Romanticism,allegorical painting,1842
8600.jpg,059d590e174c545474f0fedcc126ce4c,Dawn at Neuchatel ,Romanticism,cloudscape,1866.0
85387.jpg,de42ef05d5901837bbe974fdb3c30ba5,Self-Portrait with a Black Dog,Romanticism,self-portrait,1841
23402.jpg,d09f796f2b0aa11dffc88badd9806119,Loading Provisions off the Crimean Coast,Romanticism,landscape,1876
16595.jpg,1e0aa40ee8d2974b22344dd8f1bc6c0e,The Bag-Piper ,Romanticism,portrait,1813
56229.jpg,d09f796f2b0aa11dffc88badd9806119,Sevastopol,Romanticism,marina,1852
95107.jpg,18f16730ca9e273f2a9064086f851365,Boy Opening a Gate for Sheep,Romanticism,landscape,
99869.jpg,358474690052f63f9107c823b7a61686,Poor Lisa,Romanticism,literary painting,1827
53566.jpg,16548363e96f1c64ca498fd00352df9a,Joan of Arc Kisses the Sword of Liberation,Romanticism,history painting,1863
18598.jpg,d09f796f2b0aa11dffc88badd9806119,Ships in a Storm  ,Romanticism,marina,1860
17056.jpg,c8b8309d0adf15bd814701ee47de640c,Pont-y-Pair,Romanticism,landscape,1799.0
40811.jpg,dbc8ceee4865771ea536d6d8a7155049,Romeo and Juliet,Romanticism,literary painting,1884.0
88112.jpg,18f16730ca9e273f2a9064086f851365,"A Welsh Funeral, Betwys-y-Coed ",Romanticism,genre painting,1850.0
97301.jpg,74ff9b4ee4942d98d96fc13c06d6f191,The Garden of Eden,Romanticism,religious painting,1821
16142.jpg,345dc3f45c95d3fe04f8c192cc8ed8d2,Twilight at seaside,Romanticism,landscape,1819
8592.jpg,b0a8029c99e6a75f2ff557b94e981de0,The Lady of Shalott,Romanticism,,1888
69608.jpg,8b1800319323ab9b0ce2e0b11b3f4772,"Reclining Odalisque or, Woman with a Parakeet",Romanticism,nude painting (nu),1827
24834.jpg,18f16730ca9e273f2a9064086f851365,"The Rookery, Sutton Coldfield",Romanticism,landscape,
87279.jpg,76561d2b7226d9e2e962a8a01e95436f,East wall of the canyon from Inspiration Point,Romanticism,landscape,1871
73807.jpg,d2a12d1486da7fdfeb74b488075cf1f6,The Voyage of Life: Childhood (detail),Romanticism,landscape,
33326.jpg,b524de8260b478d0bfb81edc0128cfab,Bathory at Pskov,Romanticism,history painting,1872.0
31254.jpg,3a320926ef941d53716127548523450c,"Boscastle, Cornwall",Romanticism,landscape,
52421.jpg,18f16730ca9e273f2a9064086f851365,Rhyl Sands ,Romanticism,cloudscape,1836.0
74830.jpg,3a320926ef941d53716127548523450c,Two Figures on a Beach with a Boat,Romanticism,sketch and study,1845
30093.jpg,b524de8260b478d0bfb81edc0128cfab,Self-portrait ,Romanticism,self-portrait,1892.0
85835.jpg,d2a12d1486da7fdfeb74b488075cf1f6,The Voyage of Life: Manhood,Romanticism,allegorical painting,1840
84934.jpg,d09f796f2b0aa11dffc88badd9806119,Moscow in Winter from the Sparrow Hills  ,Romanticism,landscape,1872
73714.jpg,d09f796f2b0aa11dffc88badd9806119,Winter Scene in Little Russia   ,Romanticism,genre painting,1868
16264.jpg,059d590e174c545474f0fedcc126ce4c,Piazzetta and St Marks Venice 1835,Romanticism,cityscape,
78650.jpg,760e4eabd639621a3f81dabd57261139,The Rock of Doom,Romanticism,mythological painting,1888
74944.jpg,bc3c45adfb9848a8b5ce12ec39f4d240,Madame Bischoffsheim,Romanticism,portrait,
863.jpg,da9ab2081b197129eeb91477d239be00,Neptun's Horses ,Neo-Romanticism,mythological painting,1893.0
86354.jpg,059d590e174c545474f0fedcc126ce4c,Copy of A. V. Copley Fielding's Loch Achray ,Romanticism,landscape,1835.0
92679.jpg,d09f796f2b0aa11dffc88badd9806119,Little Russian Ox Cart in Winter   ,Romanticism,genre painting,1866
101836.jpg,059d590e174c545474f0fedcc126ce4c,Plumage of Partridge ,Romanticism,sketch and study,1867.0
35376.jpg,b524de8260b478d0bfb81edc0128cfab,The Fall of Poland ,Romanticism,history painting,1866.0
51010.jpg,18f16730ca9e273f2a9064086f851365,Windmill ,Romanticism,landscape,
20559.jpg,76561d2b7226d9e2e962a8a01e95436f,"Canyon Walls, Yellowstone (sketch)",Romanticism,sketch and study,1871
61540.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Farvel Da Mor,Neo-Romanticism,genre painting,
57212.jpg,6cddbe4fa475cf6ba58e4aa55203b31d,Sleeping Leopard,Romanticism,animal painting,1777
496.jpg,0d138ffcc570102982abc5b16d398107,"Rienzi Vowing to Obtain Justice for the Death of his Young Brother, Slain in a Skirmish between the Colonna and Orsini Factions",Romanticism,illustration,1848
66564.jpg,b0a8029c99e6a75f2ff557b94e981de0,Circe Invidiosa,Romanticism,mythological painting,1892
75661.jpg,caf6b5d6cc448a3e4e95fe4b245c5c26,Painting of Native American,Romanticism,illustration,1907
33057.jpg,129349585c3d1f312535b6619fc36bf7,Peasant Children at rest,Romanticism,portrait,1875
30599.jpg,a5f516b48d9be09d865a17e28f578664,Pharaoh's daughter finding baby Moses,Romanticism,religious painting,
91182.jpg,18f16730ca9e273f2a9064086f851365,A Mountain Landscape,Romanticism,landscape,
59782.jpg,bc3c45adfb9848a8b5ce12ec39f4d240,Clarissa,Romanticism,portrait,1887.0
37825.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Krigen Mellom Froskene Og Musene 11,Neo-Romanticism,illustration,1885.0
65555.jpg,ad9b5d0d3bd60927c285d46a7a39be73,Lady Godiva,Romanticism,history painting,c.1897
86895.jpg,93a1479a23e9aad5ee034ed87c71fe00,"View of the Yosemite Valley, in California ",Romanticism,landscape,1865.0
45547.jpg,0f80e5e4699fa73837d2f6b8f0aa74b5,The Old Violin ,Romanticism,illustration,1894.0
67658.jpg,0d138ffcc570102982abc5b16d398107,The Lantern Maker's Courtship,Romanticism,genre painting,c.1860
19754.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Krigen Mellom Froskene Og Musene 09,Neo-Romanticism,illustration,1885.0
13504.jpg,85f6ef5c653e4fd8453b0033d01531d7,Sheep in Field ,Romanticism,animal painting,1905.0
93361.jpg,d09f796f2b0aa11dffc88badd9806119,Constantinople,Romanticism,landscape,1880
7073.jpg,d09f796f2b0aa11dffc88badd9806119,View of Moscow from Sparrow Hills,Romanticism,landscape,1851
80136.jpg,925aa369b0793b82b0c79df590b98832,Spring clouds study,Romanticism,cloudscape,1822
40773.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Death of the Pharaoh Firstborn son,Romanticism,religious painting,1872
7714.jpg,d09f796f2b0aa11dffc88badd9806119,Exploding Ship   ,Romanticism,marina,1900
30299.jpg,5fc2ffdd3d24ab503edd9a271dc379bd,"Christine Nilson, or The Bohemian with a Mandolin",Romanticism,portrait,1874
83505.jpg,18f16730ca9e273f2a9064086f851365,Waiting for the Ferry Boat ,Romanticism,genre painting,1835.0
22554.jpg,012bd50d44685a367716570e252c7556,Portrait of William Blair,Romanticism,portrait,
54049.jpg,c8b8309d0adf15bd814701ee47de640c,"In Mr Whitbread's Park. The Doric Temple at Southill, Bedfordshire, Built Circa 1795",Romanticism,landscape,1800.0
92056.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,"A Birth Chamber, Seventeenth Century",Romanticism,genre painting,1868
82354.jpg,74ff9b4ee4942d98d96fc13c06d6f191,The Covenant,Romanticism,religious painting,1832
103071.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Krigen Mellom Froskene Og Musene 12,Neo-Romanticism,illustration,1885.0
47574.jpg,ad9b5d0d3bd60927c285d46a7a39be73,The Grand Lady,Romanticism,genre painting,1920
47805.jpg,e60882af79cababb03ddfa980a75448c,Abducting horse,Romanticism,capriccio,
77841.jpg,11a3a604361b93a2f3c2c34b5a82a668,"Burning Oil Well at Night, near Rouseville, Pennsylvania ",Romanticism,landscape,1861.0
34416.jpg,1c5808517b3b9560b277eaae7adfabfc,Nikolai Nikolajevitj Rajevskij,Romanticism,portrait,1842
51380.jpg,345dc3f45c95d3fe04f8c192cc8ed8d2,Early snow,Romanticism,landscape,
81108.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Cherries,Romanticism,portrait,1873
24963.jpg,059d590e174c545474f0fedcc126ce4c,Dead Pheasant ,Romanticism,sketch and study,1867.0
42763.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Daisies,Neo-Romanticism,sketch and study,
63104.jpg,b524de8260b478d0bfb81edc0128cfab,View of Bebek near Constantinople,Romanticism,landscape,1872.0
58751.jpg,b116ecc6b7f7ac0611410344b2f13b9f,"Tree Shadows on the Park Wall, Roundhay Park, Leeds",Romanticism,cityscape,
70325.jpg,3cbb44e1535a883c98f70588daf6163f,"Scène de bataille, guerrier gaulois à cheval",Romanticism,battle painting,
86098.jpg,c98ade76e1c7fe8c639d03c8f551c8df,Portrait of Julia Foster Ward,Romanticism,portrait,1880.0
41605.jpg,f2e0bf35d07f3e838e2ff40956032ed3,Blackfeet warrior on horseback,Romanticism,genre painting,c.1833
100364.jpg,345dc3f45c95d3fe04f8c192cc8ed8d2,Cross in the Mountains (Tetschen Altar),Romanticism,landscape,1808
81221.jpg,358474690052f63f9107c823b7a61686,Apprentice,Romanticism,portrait,
46239.jpg,18f16730ca9e273f2a9064086f851365,A Bridge,Romanticism,landscape,
51207.jpg,0f80e5e4699fa73837d2f6b8f0aa74b5,An Attack on a Galleon,Romanticism,illustration,
51118.jpg,f2e0bf35d07f3e838e2ff40956032ed3,Fort Pierre and the Adjacent Prairie,Romanticism,landscape,1839
80744.jpg,18f16730ca9e273f2a9064086f851365,Two Naval Pensioners with Shipping Behind,Romanticism,sketch and study,
73915.jpg,9090afd20e389e70297c717bb5c8d906,MARY SEARS (LATER MRS. FRANCIS SHAW) ,Romanticism,portrait,1878.0
8726.jpg,345dc3f45c95d3fe04f8c192cc8ed8d2,Pines at the waterfall,Romanticism,landscape,
75003.jpg,e60882af79cababb03ddfa980a75448c,The monk,Romanticism,genre painting,c.1824
101047.jpg,71c789f65945c78929c00b7f26d0458f,The Pursuit,Romanticism,marina,
47549.jpg,c8b8309d0adf15bd814701ee47de640c,Buildings at Aylesbury,Romanticism,sketch and study,1800.0
20155.jpg,0f80e5e4699fa73837d2f6b8f0aa74b5,Thomas Jefferson Writing the Declaration of Independence ,Romanticism,illustration,1898.0
56652.jpg,0d138ffcc570102982abc5b16d398107,Claudio and Isabella ,Romanticism,literary painting,1850
80557.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Huldra ,Neo-Romanticism,genre painting,
65578.jpg,18f16730ca9e273f2a9064086f851365,A Ship ,Romanticism,marina,1851.0
43571.jpg,ff5bb5557d34e6917582a0cff39a3cba,A Portrait of Lim Loh,Romanticism,portrait,
73480.jpg,e30d5f45c6dc5527ed6a99dda601fc21,Orchids and Spray Orchids with Hummingbird,Romanticism,animal painting,1890.0
17106.jpg,1c5808517b3b9560b277eaae7adfabfc,Portrait of I. I. Dmitriyev,Romanticism,portrait,1835
90657.jpg,f2e0bf35d07f3e838e2ff40956032ed3,Cat playing with an adder,Romanticism,animal painting,c.1873
8894.jpg,345dc3f45c95d3fe04f8c192cc8ed8d2,By the townwall,Romanticism,cityscape,
70147.jpg,9b3a35b3cdf587fe1ec4c374f145df0e,Torre del Greco near Pompea and Naples,Romanticism,landscape,1846
6174.jpg,d2a12d1486da7fdfeb74b488075cf1f6,The Voyage of Life: Manhood (detail),Romanticism,landscape,
62519.jpg,18f16730ca9e273f2a9064086f851365,Calais. Street Scene with Lighthouse ,Romanticism,cityscape,1832.0
55764.jpg,83e9823eb4868ca162fd3b7adff70096,A Famine in Samaria,Romanticism,religious painting,
14192.jpg,83e9823eb4868ca162fd3b7adff70096,The Benjaminites Take the Virgins of Jabesh gilead,Romanticism,religious painting,
62085.jpg,8aebe44d4fbb5ca859ddfe6260403e4a,Portrait of Jaroslava,Romanticism,portrait,c.1930
57897.jpg,8b1800319323ab9b0ce2e0b11b3f4772,The Barque of Dante (Dante and Virgil in the Underworld),Romanticism,literary painting,1822
79852.jpg,16548363e96f1c64ca498fd00352df9a,Helen of Troy,Romanticism,mythological painting,1863
52522.jpg,da9ab2081b197129eeb91477d239be00,"The Moat and Bishop's Palace, Wells Cathedral",Neo-Romanticism,landscape,1893.0
22940.jpg,1e0aa40ee8d2974b22344dd8f1bc6c0e,William IV of the United Kingdom ,Romanticism,portrait,1832
32697.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Hun Soper Hver Krok,Neo-Romanticism,landscape,1900.0
12488.jpg,83e9823eb4868ca162fd3b7adff70096,The Spies Return from the Promised Land,Romanticism,religious painting,
82530.jpg,345dc3f45c95d3fe04f8c192cc8ed8d2,Ship in the Arctic Ocean,Romanticism,marina,
99631.jpg,83e9823eb4868ca162fd3b7adff70096,Hagar and Ishmael in the Wilderness,Romanticism,religious painting,
42473.jpg,0aa40001869bf1e86a1bdae741f79220,The glass sphere,Romanticism,genre painting,
83846.jpg,83e9823eb4868ca162fd3b7adff70096,Elijah Ascends to Heaven in a Chariot of Fire,Romanticism,religious painting,
43415.jpg,83e9823eb4868ca162fd3b7adff70096,The Ammonite and Moabite Armies Are Destroyed,Romanticism,religious painting,
64008.jpg,83e9823eb4868ca162fd3b7adff70096,The Bronze Serpent,Romanticism,religious painting,
94850.jpg,83e9823eb4868ca162fd3b7adff70096,Jabesh-Gileadites Recover the Bodies of Saul and His Sons,Romanticism,religious painting,
33783.jpg,83e9823eb4868ca162fd3b7adff70096,The Death of Saul,Romanticism,religious painting,
76436.jpg,c8041306a183cbaf39ff8cd707c9cc7f,She Is Making Her Way Through the Country ,Neo-Romanticism,genre painting,1900.0
51225.jpg,83e9823eb4868ca162fd3b7adff70096,David Slays Goliath,Romanticism,religious painting,
19307.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Det Sner Og Det Sner,Neo-Romanticism,animal painting,
71438.jpg,d09f796f2b0aa11dffc88badd9806119,Ice in the Dnieper,Romanticism,landscape,1872
70272.jpg,1c5808517b3b9560b277eaae7adfabfc,Portrait of the Artist N.I. Utkin with a Pencil,Romanticism,portrait,1841
48181.jpg,83e9823eb4868ca162fd3b7adff70096,"The Death of Korah, Dathan, and Abiram",Romanticism,religious painting,
56692.jpg,83e9823eb4868ca162fd3b7adff70096,Jacob Prays for Protection,Romanticism,religious painting,
83429.jpg,a605a99aaac53ee97fb05dd6bbac6c28,The Old Shepherd's Chief Mourner,Romanticism,animal painting,1837
30775.jpg,83e9823eb4868ca162fd3b7adff70096,Combat between Soldiers of Ish-bosheth and David,Romanticism,religious painting,
22167.jpg,83e9823eb4868ca162fd3b7adff70096,Elijah Raises the Son of the Widow of Zarephath,Romanticism,religious painting,
81074.jpg,79bb91f97cda5c3fb8482c4bb8afd08c,The Cloister of San Cosimato,Romanticism,landscape,1789
21209.jpg,83e9823eb4868ca162fd3b7adff70096,A Levite Finds a Woman's Corpse,Romanticism,religious painting,
65783.jpg,83e9823eb4868ca162fd3b7adff70096,David and Jonathan,Romanticism,religious painting,
60035.jpg,83e9823eb4868ca162fd3b7adff70096,"Deborah, engraved by Ettlin",Romanticism,religious painting,c.1868
94822.jpg,83e9823eb4868ca162fd3b7adff70096,The Death of Absalom,Romanticism,religious painting,
84803.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Echo ,Neo-Romanticism,landscape,1888.0
57163.jpg,83e9823eb4868ca162fd3b7adff70096,David Mourns the Death of Absalom,Romanticism,religious painting,
50086.jpg,83e9823eb4868ca162fd3b7adff70096,An Angel Appears to the Israelites,Romanticism,religious painting,
52181.jpg,83e9823eb4868ca162fd3b7adff70096,Sennacherib's Army Is Destroyed,Romanticism,religious painting,
6277.jpg,83e9823eb4868ca162fd3b7adff70096,Jacob and Esau Meet,Romanticism,religious painting,
92904.jpg,83e9823eb4868ca162fd3b7adff70096,Ezra Kneels in Prayer,Romanticism,religious painting,
9526.jpg,83e9823eb4868ca162fd3b7adff70096,Samson and Delilah,Romanticism,religious painting,
81700.jpg,925aa369b0793b82b0c79df590b98832,The Admiral's House (The Grove),Romanticism,landscape,1823
56888.jpg,0aa40001869bf1e86a1bdae741f79220,Preparing For The Ball,Romanticism,portrait,
25413.jpg,83e9823eb4868ca162fd3b7adff70096,Samson Slays a Lion,Romanticism,religious painting,
73245.jpg,83e9823eb4868ca162fd3b7adff70096,The Prophet Ezekiel,Romanticism,religious painting,
1646.jpg,83e9823eb4868ca162fd3b7adff70096,The Egyptians Ask Moses to Depart,Romanticism,religious painting,
53197.jpg,83e9823eb4868ca162fd3b7adff70096,The Death of Agag,Romanticism,religious painting,
6620.jpg,83e9823eb4868ca162fd3b7adff70096,The Levite Carries the Woman's Body Away,Romanticism,religious painting,
55281.jpg,83e9823eb4868ca162fd3b7adff70096,Solomon Receives the Queen of Sheba,Romanticism,religious painting,
17492.jpg,83e9823eb4868ca162fd3b7adff70096,Elijah Is Nourished by an Angel,Romanticism,religious painting,
87996.jpg,83e9823eb4868ca162fd3b7adff70096,The Destruction of Leviathan,Romanticism,religious painting,
102591.jpg,83e9823eb4868ca162fd3b7adff70096,Ruth and Boaz,Romanticism,religious painting,
80473.jpg,83e9823eb4868ca162fd3b7adff70096,The Death of Athaliah,Romanticism,religious painting,
90719.jpg,83e9823eb4868ca162fd3b7adff70096,Baruch Writes Jeremiah's Prophecies,Romanticism,religious painting,
69730.jpg,83e9823eb4868ca162fd3b7adff70096,Achan Is Stoned to Death,Romanticism,religious painting,
28078.jpg,83e9823eb4868ca162fd3b7adff70096,Samuel Blesses Saul,Romanticism,religious painting,
